ax,ay,az,gx,gy,gz
1.690358043,21.52931976,19.52291679,0.205242783,-0.441029459,-0.181599245
1.094183564,19.56122589,11.55716419,-0.213199899,-0.670714796,-0.119901858
1.649655342,18.14620972,4.201952457,-0.731213629,-0.811213732,-0.052706677
2.214704275,15.82855034,-1.03911531,-1.477690935,-0.836259306,-0.026439471
1.419804931,13.50370979,-3.263396502,-2.145977497,-0.761733711,-0.069200031
-0.519557655,11.21478367,-3.897879362,-2.800825119,-0.673769116,-0.196870878
-1.237840056,10.36002731,-4.644893169,-3.194833279,-0.525939703,-0.273839891
-1.826831698,8.542772293,-4.474899769,-3.362821102,-0.356119186,-0.328817785
-2.499622822,6.057515144,-3.77337718,-3.148407459,-0.166750953,-0.361193627
-3.102980137,4.048718929,-2.940169573,-2.684149981,-0.081840664,-0.374021798
-3.842811108,1.936968327,-1.580221415,-1.838101387,0.09653198,-0.399067253
-4.458139896,0.524346173,-0.2753416,-0.896758139,0.259633005,-0.407008529
-4.498842239,-0.833207607,1.12530911,0.269383639,0.381806076,-0.399678141
-3.835628271,-1.472478986,2.399063349,1.345728159,0.412349314,-0.345311135
-3.189173937,-1.671203852,2.638490915,2.06044054,0.351262778,-0.273229033
-1.958516836,-1.553884387,2.58581686,2.626101732,0.191826969,-0.17976664
-1.324033976,-1.956122518,1.915419817,2.880221605,0.001237002,-0.131508291
-0.701522529,-1.951334,0.948132813,2.883276224,-0.166750953,-0.17487973
-0.565048873,-1.757397652,-0.028731298,2.609608412,-0.102610089,-0.23596625
-0.533923268,-1.12530911,-0.986441195,2.195441723,-0.037247509,-0.275061607
-0.526740432,-0.478854954,-2.008796453,1.58702004,0.025671612,-0.274450749
-0.306467176,0.150839314,-2.916226625,1.046404123,0.056825742,-0.229857594
-0.057462595,0.871516049,-3.490852594,0.466082245,0.042164974,-0.131508291
0.052674048,1.455719113,-3.689577579,-0.023831686,-0.067790769,-0.022163412
0.021548472,2.126116037,-3.622537851,-0.340870768,-0.196072474,0.066412047
0.083799616,2.858764172,-3.270579338,-0.602931917,-0.289534837,0.153765783
0.220273286,3.577046633,-2.853975534,-0.755037427,-0.340847522,0.204467595
0.407026708,4.678412914,-2.446948767,-0.874766946,-0.395214528,0.205689326
0.641665638,6.213143349,-2.0351336,-0.967618465,-0.386051565,0.170870006
0.715888143,7.120573044,-1.960911036,-1.018320322,-0.329851955,0.126276836
1.177983165,8.875576973,-2.332023621,-1.026872396,-0.24066563,0.045642629
1.369525194,10.54678059,-3.380716085,-0.984111905,-0.14109461,-0.036824182
1.019961119,12.62022209,-4.987274647,-0.871101797,-0.054962602,-0.120512717
0.634482801,14.40635109,-6.253845692,-0.723883212,-0.010980302,-0.186486155
0.4668836,16.271492,-7.185218811,-0.491143584,-0.01647809,-0.227414146
1.098972082,17.5524292,-7.096630573,-0.219919428,-0.05007568,-0.220083758
2.169213057,17.57637215,-5.942590237,0.012209364,-0.071455963,-0.180988371
2.985660791,16.77907753,-3.284945011,0.261442393,-0.098334029,-0.107684545
2.707924843,15.93629265,0.043096945,0.431873769,-0.134375081,-0.047819752
2.197944164,14.50212288,4.307300568,0.572983623,-0.169805273,0.014488501
1.968093872,13.09428883,8.449396133,0.645065725,-0.182022572,0.049307819
1.90823698,11.20041752,11.12380123,0.64323318,-0.161864013,0.06274686
1.326428294,9.469356537,13.57314396,0.575427115,-0.114216529,0.065801188
0.768562198,8.808537483,15.03604603,0.485629946,-0.085505858,0.045642629
0.07422252,8.157294273,14.81098366,0.357959092,-0.048243083,0.018153694
-0.811659157,7.541965485,13.16611671,0.234564319,-0.03052799,0.006547254
-1.956122518,7.094236374,9.69681263,0.143545389,-0.041523565,0.002882062
-2.394274712,6.677632332,5.95695591,0.045806952,-0.037858371,0.023040615
-2.35357213,6.917059898,2.284138203,-0.025053417,-0.061682116,0.040144846
-1.525153041,7.570696831,-1.802888989,-0.077587828,-0.099555761,0.065801188
-1.486844659,7.946598053,-4.094210148,-0.102633297,-0.110551335,0.086570606
-1.613741279,8.444606781,-6.720729351,-0.109963685,-0.09222538,0.086570606
-2.159635782,8.995290756,-8.724737167,-0.104465894,-0.060460389,0.084127136
-2.688770533,9.277814865,-9.387951851,-0.09347032,-0.028695395,0.078018487
-3.155654192,9.426259995,-9.39274025,-0.070868306,-0.005482516,0.067633778
-3.258608103,9.593858719,-8.837267876,-0.057429276,0.034223724,0.056638204
-2.997632027,9.684841156,-7.733507633,-0.051931489,0.070264779,0.046253495
-2.449343204,9.694418907,-5.997658253,-0.031772934,0.099586301,0.045642629
-1.721483588,9.883566856,-4.295329094,-0.001229672,0.1154688,0.040755708
-1.206714511,10.14214802,-3.071854591,0.050083008,0.111803614,0.041366573
-0.713493884,10.31214142,-1.941756845,0.116056457,0.101418898,0.042588301
-0.249004573,10.35523891,-0.620117188,0.211351439,0.089812465,0.048086092
0.095770992,10.41270161,0.598568678,0.307257265,0.065988719,0.049918685
0.196330532,10.45100975,1.733454943,0.38178283,0.056214873,0.048696958
0.069433972,10.39354706,2.707924843,0.438593298,4.03E-02,0.055416472
-0.146050766,10.33368969,3.419024467,0.460584432,0.014065173,0.071298972
-0.646454215,10.17806244,4.034353256,0.466693103,-0.00487165,0.080461942
-1.280937076,9.955394745,4.288146019,0.442869365,-0.015256359,0.093900986
-1.764580488,9.73751545,4.21871233,0.408660919,-0.024419338,0.095733583
-2.114144564,9.49569416,3.699154615,0.35185042,-0.025641069,0.084127136
-2.14048171,9.431048393,2.894678354,0.289542168,-0.025641069,0.068855509
-2.006402254,9.347249031,1.848380208,0.208297104,-0.01892155,0.054805607
-1.764580488,9.258660316,0.928978622,0.13499327,0.004902193,0.054805607
-1.39825654,9.208380699,-0.172387779,0.077571943,0.039721511,0.053583879
-1.211503029,9.22992897,-0.905035853,0.015874555,0.083092943,0.041366573
-1.098972082,9.318517685,-1.520364523,-0.027496878,0.132573023,0.014488501
-1.022355318,9.512454033,-1.843591571,-0.032994661,0.143568605,-0.001393994
-1.225868702,9.534002304,-1.913025618,-0.011003516,0.125242651,0.010212446
-1.455719113,9.543579102,-2.001613855,0.023204939,0.108749285,0.033425324
-1.652049661,9.653716087,-1.764580488,0.060467716,0.091645055,0.059692532
-1.647261024,9.71117878,-1.517970204,0.094065309,0.083092943,0.071909837
-1.697540879,9.785401344,-1.16601181,0.134382412,0.066599585,0.08351627
-1.565855742,9.931451797,-0.732648075,0.17653212,0.056214873,0.089624926
-1.283331275,10.01046276,-0.265764505,0.210129693,0.043386705,0.100009635
-1.113337755,10.06313705,0.150839314,0.244338155,0.044608433,0.111616075
-1.058269501,10.16130257,0.380689681,0.26571843,0.045830164,0.113448672
-1.024749637,10.24510193,0.605751514,0.292596489,0.056214873,0.117724732
-0.964892745,10.30256462,0.696733952,0.313365936,0.040943246,0.119557329
-0.981652677,10.36481571,0.902641594,0.32863757,0.026282476,0.121389926
-1.0175668,10.33847904,1.005595446,0.328026712,0.027504208,0.12810944
-1.048692346,10.3097477,1.120520592,0.309089869,0.065377854,0.144602805
-1.077423692,10.17566776,1.237840056,0.27243796,0.076373428,0.143991932
-1.094183564,10.01046276,1.347976685,0.234564319,0.095921114,0.136050686
-1.158828974,9.88117218,1.479661822,0.191803739,0.116079666,0.117724732
-1.127703428,9.739910126,1.338399649,0.159427881,0.122799188,0.09756618
-1.110943556,9.689630508,1.115732074,0.136215016,0.131351307,0.088403195
-1.134886265,9.579493523,0.687156856,0.120332509,0.130740434,0.091457516
-1.173194647,9.560338974,0.215484738,0.113612995,0.117301397,0.100009635
-1.142069101,9.610619545,-0.268158793,0.115445584,0.082482077,0.114059538
-1.003201127,9.60343647,-0.646454215,0.121554248,0.038499784,0.115281269
-0.840390444,9.610619545,-1.003201127,0.147821441,0.044608433,0.110394351
-0.63687712,9.69681263,-1.261782765,0.190582022,-0.001817324,0.100620501
-0.565048873,9.785401344,-1.44135344,0.223568738,-0.040912699,0.09756618
-0.596174419,9.783006668,-1.503604531,0.244949013,-0.071455963,0.111005209
-0.663214147,9.67047596,-1.422199249,0.253501117,-0.061071254,0.129331157
-0.641665638,9.67047596,-1.197137356,0.234564319,-0.062903844,0.12994203
-0.481249243,9.749486923,-0.914612949,0.186305955,-0.031749722,0.110394351
-0.404632449,9.888355255,-0.476460695,0.125830293,0.013454307,0.098177038
-0.612934351,9.835680962,-0.059856869,0.051304743,0.051938817,0.075575024
-0.885881662,9.809344292,0.181964889,-0.003062268,0.072097376,0.056027342
-1.058269501,9.785401344,0.469277859,-0.043379374,0.082482077,0.045031764
-1.063058019,9.802161217,0.634482801,-0.081863888,0.074540831,0.03159273
-0.984046936,9.818921089,0.725465238,-0.104465894,0.04644103,0.025484076
-0.883487403,9.833286285,0.782927871,-0.123402715,0.01956296,0.020597154
-0.835601926,9.797372818,0.730253816,-0.131343961,-0.000595594,0.028538402
-0.837996185,9.756669998,0.641665638,-0.125235319,-0.010980302,0.044420898
-0.811659157,9.725543976,0.519557655,-0.103855036,-0.01892155,0.061525129
-0.723070979,9.73751545,0.397449613,-0.067203119,-0.025030203,0.063357726
-0.761379361,9.735121727,0.337592751,-0.018333899,-0.028695395,0.054194745
-0.761379361,9.771035194,0.162810683,0.029924456,-0.032360587,0.037090514
-0.775745034,9.742303848,-0.07422252,0.089178383,-0.029306261,0.022429751
-0.842784762,9.672870636,-0.304072887,0.147210583,-0.03846924,0.018764559
-0.876304567,9.641744614,-0.428575188,0.186916828,-0.053130005,0.014488501
-0.691945434,9.742303848,-0.727859557,0.208297104,-0.062292986,0.010823311
-0.507586241,9.804554939,-0.833207607,0.213184029,-0.060460389,0.010823311
-0.407026708,9.838075638,-0.792504966,0.194858074,-0.069012508,0.010212446
-0.409420997,9.81413269,-0.845179021,0.160038754,-0.075732015,0.00837985
-0.512374818,9.732727051,-0.76377368,0.112391263,-0.053130005,0.012045041
-0.644059897,9.668081284,-0.72067672,0.067187235,-0.015256359,0.01998629
-0.74222517,9.584281921,-0.682368338,0.033589646,0.022617284,0.016931962
-0.744619489,9.596253395,-0.665608406,0.010987633,0.042164974,0.008990715
-0.610540092,9.601041794,-0.715888143,0.005489846,0.039721511,-0.00200486
-0.474066407,9.428654671,-0.392661065,0.009765903,0.027504208,0.001660332
-0.428575188,9.364008904,-0.366324037,0.024426669,0.011010846,0.010212446
-0.486037791,9.505270958,-0.442940831,0.031146187,0.000626137,0.026705807
-0.620117188,9.524425507,-0.581808806,0.032978784,-0.004260785,0.040144846
-0.605751514,9.512454033,-0.660819829,0.024426669,-0.006093381,0.04319917
-0.435758025,9.557945251,-1.010383964,0.03053532,-0.001817324,0.033425324
-0.217879012,9.641744614,-1.268965602,0.039087433,0.004902193,0.018153694
-0.138867945,9.624984741,-1.383890867,0.044585221,0.015897768,0.000438601
-0.110136643,9.809344292,-1.458113313,0.05619166,0.008567384,-0.006891782
-0.155627862,9.845257759,-1.37910223,0.0677981,-0.013423764,-0.000172264
-0.210696191,9.909903526,-1.254600048,0.077571943,-0.027473666,0.007768984
-0.251398861,10.00088596,-1.146857619,0.081848003,-0.031749722,0.012655905
-0.258581668,10.06553173,-1.156434774,0.086734921,-0.031138854,0.00837985
-0.344775558,10.00088596,-1.003201127,0.088567518,-0.02808453,0.007768984
-0.459700763,9.931451797,-0.809264898,0.094065309,-0.027473666,0.003492928
-0.562654555,9.917086601,-0.596174419,0.094065309,-0.027473666,-0.002615725
-0.562654555,9.914691925,-0.316044271,0.092232712,-0.021365011,-0.016665626
-0.440546572,9.88117218,-0.119713739,0.087345786,-0.014034629,-0.027050335
-0.246610299,9.816526413,0.059856869,0.07940454,-0.006704246,-0.039878506
-0.155627862,9.897932053,0.165204957,0.069630697,-0.00364992,-0.035602447
-0.174782068,9.912297249,0.181964889,0.062911175,-0.003039055,-0.034380719
-0.229850382,9.818921089,0.090982445,0.057413392,-0.011591168,-0.027050335
-0.287312985,9.783006668,-0.102953814,0.04886128,-0.015256359,-0.020941682
-0.320832819,9.799766541,-0.373506874,0.034811378,-0.006704246,-0.016665626
-0.347169846,9.811738014,-0.61532861,0.026259264,0.003680463,-0.009335242
-0.375901133,9.804554939,-0.907430172,0.023204939,0.009789116,-0.013000434
-0.387872517,9.790189743,-1.163617611,0.028702725,0.012232577,-0.017887356
-0.421392381,9.766246796,-1.256994247,0.036033109,0.011621712,-0.014222166
-0.385478258,9.780612946,-1.185166001,0.039698299,0.008567384,-0.009335242
-0.282524437,9.799766541,-1.094183564,0.044585221,0.004291329,0.003492928
-0.213090465,9.847652435,-0.969681323,0.04886128,-0.001817324,0.015099367
-0.251398861,9.885960579,-0.842784762,0.05252647,-0.018310687,0.018764559
-0.36153549,9.862017632,-0.727859557,0.05619166,-0.028695395,0.014488501
-0.459700763,9.804554939,-0.648848474,0.061078582,-0.042745296,0.007158119
-0.569837391,9.749486923,-0.629694283,0.070241563,-0.048243083,0.003492928
-0.5506832,9.732727051,-0.63687712,0.07940454,-0.044577893,-0.004448321
-0.440546572,9.754275322,-0.624905706,0.081237137,-0.048853945,-0.017887356
-0.268158793,9.821314812,-0.533923268,0.07940454,-0.039080106,-0.031937256
-0.184359163,9.804554939,-0.469277859,0.071463294,-0.03846924,-0.032548122
-0.196330532,9.794978142,-0.411815256,0.068408966,-0.029306261,-0.029493796
-0.347169846,9.754275322,-0.478854954,0.076961085,-0.03052799,-0.02521774
-0.481249243,9.718361855,-0.533923268,0.085513189,-0.039080106,-0.008724377
-0.543500364,9.775823593,-0.579414487,1.04E-01,-0.048243083,0.005936388
-0.493220598,9.773429871,-0.565048873,0.117278181,-0.031138854,0.004714658
-0.409420997,9.773429871,-0.603357256,0.123997703,-0.031138854,0.012655905
-0.311255723,9.773429871,-0.627300024,0.125219435,-0.03846924,0.02120802
-0.25379312,9.797372818,-0.677579761,0.13010636,-0.036025781,0.027316671
-0.232244656,9.794978142,-0.732648075,0.131328076,-0.023808474,0.035868786
-0.203513354,9.756669998,-0.78532213,0.130717218,-0.010980302,0.034647055
-0.198724806,9.727938652,-0.802082062,0.131328076,-0.00364992,0.032203592
-0.304072887,9.692024231,-0.833207607,0.125219435,-0.001817324,0.025484076
-0.33998701,9.706390381,-0.902641594,0.112391263,-0.001206459,0.026705807
-0.416603804,9.780612946,-0.914612949,0.095897906,0.006734789,0.027316671
-0.464489311,9.787795067,-0.936161459,0.078793675,0.023839016,0.02487321
-0.476460695,9.751881599,-0.991229773,0.0677981,0.029947668,0.014488501
-0.502797723,9.756669998,-1.000806928,0.059856854,0.026282476,0.001049467
-0.521951914,9.763853073,-0.964892745,0.053748198,0.033001997,-0.016665626
-0.493220598,9.816526413,-0.917007268,0.04092003,0.059269201,-0.031326391
-0.486037791,9.845257759,-0.84757328,0.02931359,0.062934391,-0.037435044
-0.545894682,9.893143654,-0.811659157,0.031757053,0.051938817,-0.038656771
-0.694339693,9.811738014,-0.773350775,0.038476571,0.040332377,-0.017887356
-0.782927871,9.720755577,-0.782927871,0.042752624,0.029947668,-0.01238957
-0.723070979,9.735121727,-0.775745034,0.037865702,0.028725939,-0.007502647
-0.586597323,9.823709488,-0.782927871,0.026259264,0.044608433,-0.002615725
-0.519557655,9.833286285,-0.730253816,0.018318016,0.056825742,0.002271197
-0.502797723,9.763853073,-0.656031311,0.029924456,0.068432182,0.010212446
-0.486037791,9.773429871,-0.584203064,0.045806952,0.044608433,0.018764559
-0.409420997,9.81413269,-0.569837391,0.063522048,-0.007925977,0.019375423
-0.347169846,9.838075638,-0.63687712,0.074517615,-0.025030203,0.017542828
-0.354352683,9.850046158,-0.711099625,0.059245989,-0.019532416,0.00960158
-0.4668836,9.869200706,-0.713493884,0.037254836,0.000626137,-0.007502647
-0.574625969,9.905115128,-0.684762597,0.020761477,0.004902193,-0.030104661
-0.644059897,9.873989105,-0.641665638,0.005489846,0.015897768,-0.050874081
-0.687156856,9.818921089,-0.620117188,0.00365725,0.020173823,-0.059426192
-0.72067672,9.830892563,-0.648848474,0.001824654,0.015897768,-0.057593599
-0.63687712,9.900326729,-0.612934351,-0.008560055,0.013454307,-0.05698273
-0.644059897,9.751881599,-0.723070979,-0.021999091,0.017119499,-0.052706677
-0.624905706,9.792584419,-0.821236253,-0.025053417,0.026893344,-0.050263215
-0.610540092,9.785401344,-0.833207607,-0.021999091,0.020173823,-0.047819752
-0.579414487,9.723150253,-0.852361858,-0.015890438,-0.004260785,-0.043543696
-0.481249243,9.732727051,-0.873910308,-0.017112168,-0.011591168,-0.038045909
-0.428575188,9.727938652,-0.919401527,-0.026886011,-0.00487165,-0.038045909
-0.409420997,9.718361855,-1.03911531,-0.039103318,0.011010846,-0.038656771
-0.430969477,9.699207306,-1.127703428,-0.042768508,0.025060747,-0.044154558
-0.478854954,9.67047596,-1.151646137,-0.032994661,0.031780265,-0.042321965
-0.447729379,9.658504486,-1.132491946,-0.011003516,0.023228152,-0.038656771
-0.383083969,9.656110764,-1.127703428,0.018318016,0.012843442,-0.030104661
-0.282524437,9.677659035,-1.101366401,0.041530896,0.000626137,-0.025828604
-0.22266756,9.699207306,-1.043903828,0.05680253,-0.009758573,-0.021552548
-0.277735889,9.718361855,-0.986441195,0.0677981,-0.021365011,-0.019109087
-0.426180929,9.723150253,-0.964892745,0.069630697,-0.012202033,-0.021552548
-0.63687712,9.653716087,-0.964892745,0.069019832,-0.007925977,-0.022774279
-0.761379361,9.64413929,-0.914612949,0.069019832,-0.013423764,-0.022774279
-0.78532213,9.703995705,-0.917007268,0.075128488,-0.023197606,-0.020330817
-0.744619489,9.715967178,-0.940949976,0.080626272,-0.032971449,-0.006280916
-0.713493884,9.71117878,-0.936161459,0.082458869,-0.034193184,0.001049467
-0.754196584,9.71117878,-0.909824431,0.069630697,-0.028695395,-0.000172264
-0.761379361,9.766246796,-0.713493884,0.054969933,-0.014034629,0.006547254
-0.770956516,9.804554939,-0.701522529,0.045196086,-0.00487165,0.001049467
-0.663214147,9.778218269,-0.881093144,0.037254836,-0.017088955,-0.002615725
-0.600962997,9.689630508,-0.91221869,0.033589646,-0.03052799,-0.000172264
-0.526740432,9.648927689,-1.019961119,0.022594072,-0.014034629,-0.006280916
-0.375901133,9.720755577,-1.113337755,0.004268115,-0.006704246,-0.005059186
-0.258581668,9.744698524,-1.182771802,-0.009781785,-0.001817324,-0.009946108
-0.256187409,9.749486923,-1.168406129,-0.021388225,0.007345655,-0.0136113
-0.397449613,9.701601982,-1.106154919,-0.025664281,0.00917825,-0.019719951
-0.560260296,9.639349937,-1.134886265,-0.020166494,0.007345655,-0.019109087
-0.577020228,9.641744614,-1.182771802,-0.010392651,-0.00487165,-0.01849822
-0.612934351,9.665687561,-1.228263021,-0.001229672,-0.000595594,-0.014222166
-0.61532861,9.684841156,-1.142069101,0.008544172,0.003069598,-0.011167838
-0.598568678,9.682447433,-1.089395046,0.012209364,-0.004260785,-0.009335242
-0.610540092,9.720755577,-1.120520592,0.018318016,-0.01647809,-0.005059186
-0.610540092,9.720755577,-1.154040456,0.022594072,-0.023197606,-0.006891782
